"State","region","Date","Home.Value","Structure.Cost","Land.Value","Land.Share..Pct.","Home.Price.Index","Land.Price.Index"
"ND","Midwest",19784,33084,25732,7352,22.2,0.386,0.001
"ND","Midwest",19791,34405,26373,8032,23.3,0.401,0.001
"ND","Midwest",19792,35572,27044,8528,24,0.415,0.001
"ND","Midwest",19793,36503,27716,8787,24.1,0.426,0.001
"ND","Midwest",19794,37235,28363,8872,23.8,0.434,0.001
"ND","Midwest",19801,37800,28945,8856,23.4,0.441,0.001
"ND","Midwest",19802,38261,29501,8760,22.9,0.446,0.001
"ND","Midwest",19803,38615,30035,8579,22.2,0.45,0.001
"ND","Midwest",19804,39056,30559,8497,21.8,0.456,0.001
"ND","Midwest",19811,39711,31112,8598,21.7,0.463,0.001
"ND","Midwest",19812,40303,31668,8635,21.4,0.47,0.001
"ND","Midwest",19813,40438,32244,8194,20.3,0.472,0.001
"ND","Midwest",19814,39748,32847,6901,17.4,0.464,0.001
"ND","Midwest",19821,38437,33453,4984,13,0.448,0
"ND","Midwest",19822,37090,34047,3043,8.2,0.433,0
"ND","Midwest",19823,36462,34595,1866,5.1,0.425,0
"ND","Midwest",19824,36902,35057,1845,5,0.43,0
"ND","Midwest",19831,38078,36174,1904,5,0.444,0
"ND","Midwest",19832,39543,37566,1977,5,0.461,0
"ND","Midwest",19833,41133,39076,2057,5,0.48,0.001
"ND","Midwest",19834,42977,40828,2149,5,0.501,0.001
"ND","Midwest",19841,44606,42326,2280,5.1,0.52,0.002
"ND","Midwest",19842,45706,42491,3215,7,0.533,0.003
"ND","Midwest",19843,46333,42668,3664,7.9,0.54,0.003
"ND","Midwest",19844,46599,42870,3730,8,0.544,0.003
"ND","Midwest",19851,46731,43113,3617,7.7,0.545,0.003
"ND","Midwest",19852,46871,43392,3479,7.4,0.547,0.003
"ND","Midwest",19853,47071,43701,3370,7.2,0.549,0.003
"ND","Midwest",19854,47303,44037,3266,6.9,0.552,0.003
"ND","Midwest",19861,47604,44363,3241,6.8,0.555,0.003
"ND","Midwest",19862,47882,44684,3198,6.7,0.559,0.003
"ND","Midwest",19863,48117,44972,3145,6.5,0.561,0.002
"ND","Midwest",19864,48322,45200,3123,6.5,0.564,0.002
"ND","Midwest",19871,48508,45354,3154,6.5,0.566,0.002
"ND","Midwest",19872,48599,45459,3140,6.5,0.567,0.002
"ND","Midwest",19873,48630,45549,3081,6.3,0.567,0.002
"ND","Midwest",19874,48619,45660,2959,6.1,0.567,0.002
"ND","Midwest",19881,48605,45837,2768,5.7,0.567,0.002
"ND","Midwest",19882,48654,46052,2602,5.3,0.568,0.002
"ND","Midwest",19883,48773,46291,2482,5.1,0.569,0.002
"ND","Midwest",19884,48985,46535,2449,5,0.571,0.002
"ND","Midwest",19891,49367,46899,2468,5,0.576,0.002
"ND","Midwest",19892,49866,47373,2493,5,0.582,0.002
"ND","Midwest",19893,50452,47929,2523,5,0.588,0.003
"ND","Midwest",19894,51047,48495,2552,5,0.595,0.003
"ND","Midwest",19901,51599,49019,2580,5,0.602,0.003
"ND","Midwest",19902,52099,49494,2605,5,0.608,0.004
"ND","Midwest",19903,52476,49852,2624,5,0.612,0.004
"ND","Midwest",19904,52818,50177,2641,5,0.616,0.004
"ND","Midwest",19911,53158,50500,2658,5,0.62,0.005
"ND","Midwest",19912,53501,50826,2675,5,0.624,0.005
"ND","Midwest",19913,53907,51212,2695,5,0.629,0.006
"ND","Midwest",19914,54450,51728,2723,5,0.635,0.007
"ND","Midwest",19921,55139,52382,2757,5,0.643,0.008
"ND","Midwest",19922,55959,53161,2798,5,0.653,0.009
"ND","Midwest",19923,56904,54059,2845,5,0.664,0.01
"ND","Midwest",19924,57993,55093,2900,5,0.676,0.013
"ND","Midwest",19931,59212,56251,2961,5,0.691,0.016
"ND","Midwest",19932,60526,57499,3026,5,0.706,0.023
"ND","Midwest",19933,61888,58794,3094,5,0.722,0.032
"ND","Midwest",19934,63219,60058,3161,5,0.737,0.044
"ND","Midwest",19941,64478,61254,3224,5,0.752,0.06
"ND","Midwest",19942,65664,62381,3283,5,0.766,0.078
"ND","Midwest",19943,66739,63402,3337,5,0.778,0.097
"ND","Midwest",19944,67695,64311,3385,5,0.79,0.114
"ND","Midwest",19951,68529,65070,3459,5,0.799,0.124
"ND","Midwest",19952,69226,65701,3525,5.1,0.807,0.126
"ND","Midwest",19953,69847,66354,3492,5,0.815,0.125
"ND","Midwest",19954,70517,66991,3526,5,0.823,0.128
"ND","Midwest",19961,71234,67672,3562,5,0.831,0.138
"ND","Midwest",19962,71991,68392,3600,5,0.84,0.154
"ND","Midwest",19963,72773,69134,3639,5,0.849,0.175
"ND","Midwest",19964,73547,69870,3677,5,0.858,0.2
"ND","Midwest",19971,74330,70614,3717,5,0.867,0.227
"ND","Midwest",19972,75148,71391,3757,5,0.877,0.259
"ND","Midwest",19973,76020,72219,3801,5,0.887,0.297
"ND","Midwest",19974,76927,73081,3846,5,0.897,0.338
"ND","Midwest",19981,77901,74006,3895,5,0.909,0.391
"ND","Midwest",19982,78944,74997,3947,5,0.921,0.458
"ND","Midwest",19983,79989,75989,3999,5,0.933,0.543
"ND","Midwest",19984,80952,76904,4048,5,0.944,0.65
"ND","Midwest",19991,81801,77711,4090,5,0.954,0.768
"ND","Midwest",19992,82579,78450,4129,5,0.963,0.9
"ND","Midwest",19993,83318,78965,4354,5.2,0.972,1.017
"ND","Midwest",19994,84079,79461,4618,5.5,0.981,1.078
"ND","Midwest",20001,84896,80322,4574,5.4,0.99,1.067
"ND","Midwest",20002,85732,81445,4287,5,1,1
"ND","Midwest",20003,86599,82269,4330,5,1.01,0.926
"ND","Midwest",20004,87520,83144,4376,5,1.021,0.9
"ND","Midwest",20011,88579,83886,4692,5.3,1.033,0.966
"ND","Midwest",20012,89716,84456,5261,5.9,1.046,1.083
"ND","Midwest",20013,90985,85016,5969,6.6,1.061,1.229
"ND","Midwest",20014,92461,85730,6731,7.3,1.078,1.386
"ND","Midwest",20021,94103,86642,7460,7.9,1.098,1.533
"ND","Midwest",20022,95907,87668,8239,8.6,1.119,1.693
"ND","Midwest",20023,97820,88586,9235,9.4,1.141,1.897
"ND","Midwest",20024,99774,89184,10589,10.6,1.164,2.176
"ND","Midwest",20031,101687,89510,12176,12,1.186,2.504
"ND","Midwest",20032,103587,89688,13899,13.4,1.208,2.86
"ND","Midwest",20033,105541,90108,15434,14.6,1.231,3.177
"ND","Midwest",20034,107596,91157,16439,15.3,1.255,3.387
"ND","Midwest",20041,109805,93111,16694,15.2,1.281,3.445
"ND","Midwest",20042,112200,95673,16527,14.7,1.309,3.413
"ND","Midwest",20043,114735,98474,16261,14.2,1.338,3.359
"ND","Midwest",20044,117359,101127,16232,13.8,1.369,3.353
"ND","Midwest",20051,120048,103112,16937,14.1,1.4,3.494
"ND","Midwest",20052,122741,104738,18003,14.7,1.432,3.714
"ND","Midwest",20053,125421,106145,19276,15.4,1.463,3.977
"ND","Midwest",20054,128056,107485,20571,16.1,1.494,4.245
"ND","Midwest",20061,130626,108926,21699,16.6,1.524,4.479
"ND","Midwest",20062,133170,110365,22805,17.1,1.553,4.71
"ND","Midwest",20063,135562,111709,23853,17.6,1.581,4.929
"ND","Midwest",20064,137793,112867,24926,18.1,1.607,5.155
"ND","Midwest",20071,139861,113897,25964,18.6,1.631,5.378
"ND","Midwest",20072,141762,114825,26937,19,1.654,5.585
"ND","Midwest",20073,143452,115856,27597,19.2,1.673,5.727
"ND","Midwest",20074,144961,117180,27780,19.2,1.691,5.77
"ND","Midwest",20081,146397,118897,27500,18.8,1.708,5.716
"ND","Midwest",20082,147764,120884,26880,18.2,1.724,5.592
"ND","Midwest",20083,149095,122917,26178,17.6,1.739,5.45
"ND","Midwest",20084,150428,124777,25651,17.1,1.755,5.344
"ND","Midwest",20091,151795,126000,25794,17,1.771,5.379
"ND","Midwest",20092,153241,126729,26512,17.3,1.787,5.532
"ND","Midwest",20093,154667,126884,27783,18,1.804,5.8
"ND","Midwest",20094,156200,126375,29825,19.1,1.822,6.228
"ND","Midwest",20101,157792,125984,31808,20.2,1.841,6.634
"ND","Midwest",20102,159255,125817,33438,21,1.858,6.977
"ND","Midwest",20103,160860,126759,34101,21.2,1.876,7.121
"ND","Midwest",20104,162766,129732,33034,20.3,1.899,6.905
"ND","Midwest",20111,164989,133514,31474,19.1,1.924,6.593
"ND","Midwest",20112,167518,137531,29988,17.9,1.954,6.29
"ND","Midwest",20113,170453,139120,31333,18.4,1.988,6.581
"ND","Midwest",20114,173897,139169,34728,20,2.028,7.305
"ND","Midwest",20121,177913,139225,38688,21.7,2.075,8.149
"ND","Midwest",20122,182432,139287,43145,23.6,2.128,9.101
"ND","Midwest",20123,187208,139358,47850,25.6,2.184,10.109
"ND","Midwest",20124,191941,139435,52506,27.4,2.239,11.108
"ND","Midwest",20131,196546,139519,57027,29,2.293,12.083
"NE","Midwest",19751,22663,21530,1133,5,0.218,0
"NE","Midwest",19752,23147,21989,1157,5,0.222,0
"NE","Midwest",19753,23684,22500,1184,5,0.228,0
"NE","Midwest",19754,24295,23080,1215,5,0.233,0
"NE","Midwest",19761,24876,23632,1244,5,0.239,0
"NE","Midwest",19762,25396,24126,1270,5,0.244,0
"NE","Midwest",19763,25932,24635,1297,5,0.249,0
"NE","Midwest",19764,26594,25264,1330,5,0.256,0
"NE","Midwest",19771,27415,26045,1371,5,0.263,0
"NE","Midwest",19772,28341,26924,1417,5,0.272,0
"NE","Midwest",19773,29266,27768,1498,5.1,0.281,0
"NE","Midwest",19774,30166,28336,1830,6.1,0.29,0
"NE","Midwest",19781,31097,28844,2253,7.2,0.299,0
"NE","Midwest",19782,32124,29321,2803,8.7,0.309,0
"NE","Midwest",19783,33190,29850,3341,10.1,0.319,0
"NE","Midwest",19784,34287,30510,3777,11,0.329,0
"NE","Midwest",19791,35420,31352,4068,11.5,0.34,0
"NE","Midwest",19792,36492,32325,4167,11.4,0.351,0
"NE","Midwest",19793,37488,33344,4144,11.1,0.36,0
"NE","Midwest",19794,38371,34328,4043,10.5,0.369,0
"NE","Midwest",19801,39132,35144,3988,10.2,0.376,0
"NE","Midwest",19802,39776,35862,3913,9.8,0.382,0
"NE","Midwest",19803,40254,36493,3761,9.3,0.387,0
"NE","Midwest",19804,40588,37047,3541,8.7,0.39,0
"NE","Midwest",19811,40805,37602,3203,7.8,0.392,0
"NE","Midwest",19812,40999,38137,2862,7,0.394,0
"NE","Midwest",19813,41268,38703,2565,6.2,0.396,0
"NE","Midwest",19814,41706,39349,2356,5.7,0.401,0
"NE","Midwest",19821,42323,40052,2271,5.4,0.407,0
"NE","Midwest",19822,42988,40783,2205,5.1,0.413,0
"NE","Midwest",19823,43623,41442,2181,5,0.419,0
"NE","Midwest",19824,44174,41966,2209,5,0.424,0
"NE","Midwest",19831,44647,42415,2232,5,0.429,0
"NE","Midwest",19832,45064,42810,2253,5,0.433,0
"NE","Midwest",19833,45443,43171,2272,5,0.437,0
"NE","Midwest",19834,45769,43481,2288,5,0.44,0
"NE","Midwest",19841,46052,43750,2303,5,0.442,0
"NE","Midwest",19842,46339,44022,2317,5,0.445,0
"NE","Midwest",19843,46608,44277,2330,5,0.448,0
"NE","Midwest",19844,46878,44535,2344,5,0.45,0
"NE","Midwest",19851,47186,44826,2359,5,0.453,0
"NE","Midwest",19852,47550,45173,2378,5,0.457,0
"NE","Midwest",19853,47966,45568,2398,5,0.461,0
"NE","Midwest",19854,48426,46005,2421,5,0.465,0
"NE","Midwest",19861,48894,46449,2445,5,0.47,0
"NE","Midwest",19862,49329,46855,2474,5,0.474,0
"NE","Midwest",19863,49715,47067,2648,5.3,0.478,0
"NE","Midwest",19864,50041,47295,2746,5.5,0.481,0
"NE","Midwest",19871,50293,47546,2747,5.5,0.483,0
"NE","Midwest",19872,50483,47814,2669,5.3,0.485,0
"NE","Midwest",19873,50664,48089,2575,5.1,0.487,0
"NE","Midwest",19874,50907,48361,2545,5,0.489,0
"NE","Midwest",19881,51224,48663,2561,5,0.492,0
"NE","Midwest",19882,51604,49023,2580,5,0.496,0
"NE","Midwest",19883,52033,49431,2602,5,0.5,0
"NE","Midwest",19884,52512,49886,2626,5,0.505,0
"NE","Midwest",19891,53057,50404,2653,5,0.51,0
"NE","Midwest",19892,53664,50981,2683,5,0.516,0
"NE","Midwest",19893,54321,51605,2716,5,0.522,0.001
"NE","Midwest",19894,55010,52259,2750,5,0.529,0.001
"NE","Midwest",19901,55717,52931,2786,5,0.535,0.001
"NE","Midwest",19902,56433,53611,2822,5,0.542,0.001
"NE","Midwest",19903,57096,54242,2855,5,0.549,0.001
"NE","Midwest",19904,57747,54860,2887,5,0.555,0.001
"NE","Midwest",19911,58428,55507,2921,5,0.561,0.001
"NE","Midwest",19912,59176,56217,2959,5,0.569,0.002
"NE","Midwest",19913,60020,57019,3001,5,0.577,0.002
"NE","Midwest",19914,61001,57951,3050,5,0.586,0.003
"NE","Midwest",19921,62122,59016,3106,5,0.597,0.003
"NE","Midwest",19922,63312,60146,3166,5,0.608,0.004
"NE","Midwest",19923,64566,61338,3228,5,0.62,0.006
"NE","Midwest",19924,65878,62584,3294,5,0.633,0.008
"NE","Midwest",19931,67241,63879,3362,5,0.646,0.01
"NE","Midwest",19932,68636,65204,3432,5,0.659,0.013
"NE","Midwest",19933,70032,66531,3502,5,0.673,0.017
"NE","Midwest",19934,71377,67808,3569,5,0.686,0.021
"NE","Midwest",19941,72604,68974,3630,5,0.698,0.027
"NE","Midwest",19942,73756,70069,3688,5,0.709,0.033
"NE","Midwest",19943,74889,71144,3744,5,0.719,0.039
"NE","Midwest",19944,76015,72214,3801,5,0.73,0.045
"NE","Midwest",19951,77161,73303,3858,5,0.741,0.049
"NE","Midwest",19952,78331,74414,3917,5,0.753,0.052
"NE","Midwest",19953,79507,75532,3975,5,0.764,0.055
"NE","Midwest",19954,80704,76669,4035,5,0.775,0.06
"NE","Midwest",19961,81931,77834,4097,5,0.787,0.068
"NE","Midwest",19962,83189,79029,4159,5,0.799,0.082
"NE","Midwest",19963,84461,80238,4223,5,0.811,0.1
"NE","Midwest",19964,85744,81457,4287,5,0.824,0.125
"NE","Midwest",19971,87057,82704,4353,5,0.836,0.155
"NE","Midwest",19972,88402,83982,4420,5,0.849,0.193
"NE","Midwest",19973,89773,85284,4489,5,0.862,0.237
"NE","Midwest",19974,91191,86632,4560,5,0.876,0.286
"NE","Midwest",19981,92635,88004,4632,5,0.89,0.338
"NE","Midwest",19982,94075,89372,4704,5,0.904,0.39
"NE","Midwest",19983,95560,90782,4778,5,0.918,0.452
"NE","Midwest",19984,97075,92221,4854,5,0.933,0.533
"NE","Midwest",19991,98470,93547,4924,5,0.946,0.628
"NE","Midwest",19992,99733,94746,4987,5,0.958,0.732
"NE","Midwest",19993,100886,95842,5044,5,0.969,0.834
"NE","Midwest",19994,101969,96870,5098,5,0.98,0.92
"NE","Midwest",20001,103029,97878,5151,5,0.99,0.973
"NE","Midwest",20002,104085,98881,5204,5,1,1
"NE","Midwest",20003,105131,99875,5257,5,1.01,1.007
"NE","Midwest",20004,106177,100868,5309,5,1.02,1.005
"NE","Midwest",20011,107237,101875,5362,5,1.03,1.014
"NE","Midwest",20012,108342,102884,5458,5,1.041,1.032
"NE","Midwest",20013,109482,103878,5605,5.1,1.052,1.06
"NE","Midwest",20014,110680,104850,5831,5.3,1.063,1.103
"NE","Midwest",20021,111968,105670,6298,5.6,1.076,1.191
"NE","Midwest",20022,113332,106360,6972,6.2,1.089,1.319
"NE","Midwest",20023,114768,106810,7958,6.9,1.103,1.507
"NE","Midwest",20024,116254,106914,9340,8,1.117,1.77
"NE","Midwest",20031,117762,106968,10794,9.2,1.131,2.049
"NE","Midwest",20032,119269,107011,12258,10.3,1.146,2.329
"NE","Midwest",20033,120786,107494,13292,11,1.16,2.528
"NE","Midwest",20034,122336,108862,13474,11,1.175,2.564
"NE","Midwest",20041,123929,111291,12638,10.2,1.191,2.406
"NE","Midwest",20042,125564,114493,11071,8.8,1.206,2.109
"NE","Midwest",20043,127243,117904,9339,7.3,1.222,1.78
"NE","Midwest",20044,128873,120962,7910,6.1,1.238,1.508
"NE","Midwest",20051,130413,123142,7272,5.6,1.253,1.386
"NE","Midwest",20052,131883,124826,7056,5.4,1.267,1.346
"NE","Midwest",20053,133347,126435,6913,5.2,1.281,1.319
"NE","Midwest",20054,134788,128048,6739,5,1.295,1.222
"NE","Midwest",20061,136158,129350,6808,5,1.308,1.01
"NE","Midwest",20062,137421,130550,6871,5,1.32,0.779
"NE","Midwest",20063,138503,131578,6925,5,1.331,0.601
"NE","Midwest",20064,139354,132386,6968,5,1.339,0.495
"NE","Midwest",20071,139957,132959,6998,5,1.345,0.448
"NE","Midwest",20072,140238,133226,7012,5,1.347,0.417
"NE","Midwest",20073,140161,133153,7008,5,1.347,0.37
"NE","Midwest",20074,139814,132824,6991,5,1.343,0.29
"NE","Midwest",20081,139326,132360,6966,5,1.339,0.19
"NE","Midwest",20082,138850,131907,6942,5,1.334,0.114
"NE","Midwest",20083,138568,131639,6928,5,1.331,0.071
"NE","Midwest",20084,138619,131688,6931,5,1.332,0.052
"NE","Midwest",20091,138987,132037,6949,5,1.335,0.048
"NE","Midwest",20092,139576,132256,7320,5.2,1.341,0.051
"NE","Midwest",20093,140161,131915,8245,5.9,1.347,0.058
"NE","Midwest",20094,140540,131125,9415,6.7,1.35,0.066
"NE","Midwest",20101,140608,130753,9855,7,1.351,0.069
"NE","Midwest",20102,140532,130697,9835,7,1.35,0.069
"NE","Midwest",20103,140346,131597,8749,6.2,1.348,0.061
"NE","Midwest",20104,140198,133188,7010,5,1.347,0.043
"NE","Midwest",20111,140334,133317,7017,5,1.348,0.025
"NE","Midwest",20112,140837,133795,7042,5,1.353,0.015
"NE","Midwest",20113,141757,134669,7088,5,1.362,0.014
"NE","Midwest",20114,143037,134673,8364,5.8,1.374,0.016
"NE","Midwest",20121,144649,134680,9970,6.9,1.39,0.02
"NE","Midwest",20122,146569,134690,11879,8.1,1.408,0.023
"NE","Midwest",20123,148733,134703,14030,9.4,1.429,0.028
"NE","Midwest",20124,151088,134721,16367,10.8,1.452,0.032
"NE","Midwest",20131,153499,134743,18757,12.2,1.475,0.037
"NH","N. East",19751,25788,24499,1289,5,0.164,0
"NH","N. East",19752,26636,25304,1332,5,0.169,0
"NH","N. East",19753,27287,25923,1364,5,0.173,0
"NH","N. East",19754,27919,26523,1396,5,0.177,0
"NH","N. East",19761,28792,27353,1440,5,0.183,0
"NH","N. East",19762,29762,28274,1488,5,0.189,0
"NH","N. East",19763,30808,29267,1540,5,0.195,0
"NH","N. East",19764,31887,30292,1594,5,0.202,0
"NH","N. East",19771,32889,31244,1644,5,0.209,0
"NH","N. East",19772,33757,32069,1688,5,0.214,0
"NH","N. East",19773,34641,32909,1732,5,0.22,0
"NH","N. East",19774,35767,33978,1788,5,0.227,0
"NH","N. East",19781,37129,35272,1856,5,0.235,0
"NH","N. East",19782,38761,36823,1938,5,0.246,0
"NH","N. East",19783,40635,38603,2032,5,0.258,0
"NH","N. East",19784,42620,39524,3096,7.3,0.27,0
"NH","N. East",19791,44610,40490,4120,9.2,0.283,0
"NH","N. East",19792,46475,41557,4918,10.6,0.295,0
"NH","N. East",19793,48068,42667,5401,11.2,0.305,0.001
"NH","N. East",19794,49349,43762,5587,11.3,0.313,0.001
"NH","N. East",19801,50328,44764,5564,11.1,0.319,0.001
"NH","N. East",19802,51141,45726,5416,10.6,0.324,0.001
"NH","N. East",19803,51846,46664,5182,10,0.329,0.001
"NH","N. East",19804,52435,47603,4832,9.2,0.332,0
"NH","N. East",19811,53050,48603,4446,8.4,0.336,0
"NH","N. East",19812,53784,49639,4145,7.7,0.341,0
"NH","N. East",19813,54631,50732,3899,7.1,0.346,0
"NH","N. East",19814,55556,51897,3659,6.6,0.352,0
"NH","N. East",19821,56395,53093,3302,5.9,0.358,0
"NH","N. East",19822,57281,54311,2970,5.2,0.363,0
"NH","N. East",19823,58407,55486,2920,5,0.37,0
"NH","N. East",19824,59700,56715,2985,5,0.379,0
"NH","N. East",19831,61267,58203,3063,5,0.388,0
"NH","N. East",19832,63149,59992,3157,5,0.4,0.001
"NH","N. East",19833,65319,62053,3266,5,0.414,0.001
"NH","N. East",19834,67774,64385,3389,5,0.43,0.001
"NH","N. East",19841,70574,67045,3529,5,0.447,0.002
"NH","N. East",19842,73740,70053,3687,5,0.468,0.004
"NH","N. East",19843,77291,73427,3865,5,0.49,0.007
"NH","N. East",19844,81273,77209,4064,5,0.515,0.014
"NH","N. East",19851,85793,79452,6342,7.4,0.544,0.029
"NH","N. East",19852,90920,79835,11086,12.2,0.576,0.051
"NH","N. East",19853,96549,80323,16225,16.8,0.612,0.075
"NH","N. East",19854,102563,80988,21575,21,0.65,0.101
"NH","N. East",19861,108802,81853,26949,24.8,0.69,0.127
"NH","N. East",19862,115133,82805,32328,28.1,0.73,0.153
"NH","N. East",19863,121401,83757,37644,31,0.77,0.179
"NH","N. East",19864,127398,84590,42808,33.6,0.808,0.205
"NH","N. East",19871,132860,85175,47686,35.9,0.842,0.23
"NH","N. East",19872,137640,85655,51985,37.8,0.873,0.252
"NH","N. East",19873,141589,86095,55494,39.2,0.898,0.27
"NH","N. East",19874,144758,86591,58168,40.2,0.918,0.285
"NH","N. East",19881,147238,87320,59918,40.7,0.934,0.296
"NH","N. East",19882,149215,88076,61139,41,0.946,0.303
"NH","N. East",19883,150779,88870,61909,41.1,0.956,0.309
"NH","N. East",19884,152030,89659,62371,41,0.964,0.313
"NH","N. East",19891,152999,90504,62495,40.8,0.97,0.315
"NH","N. East",19892,153632,91135,62497,40.7,0.974,0.316
"NH","N. East",19893,153845,91687,62159,40.4,0.975,0.316
"NH","N. East",19894,153344,92170,61174,39.9,0.972,0.311
"NH","N. East",19901,151967,92481,59486,39.1,0.964,0.302
"NH","N. East",19902,149869,92902,56968,38,0.95,0.289
"NH","N. East",19903,145741,93309,52433,36,0.924,0.266
"NH","N. East",19904,141729,93701,48028,33.9,0.899,0.244
"NH","N. East",19911,138126,94080,44046,31.9,0.876,0.223
"NH","N. East",19912,135004,94652,40352,29.9,0.856,0.205
"NH","N. East",19913,132339,95413,36927,27.9,0.839,0.187
"NH","N. East",19914,130081,96448,33633,25.9,0.825,0.171
"NH","N. East",19921,128164,97822,30341,23.7,0.813,0.155
"NH","N. East",19922,126475,99264,27212,21.5,0.802,0.139
"NH","N. East",19923,125006,100702,24304,19.4,0.793,0.124
"NH","N. East",19924,123789,101977,21813,17.6,0.785,0.111
"NH","N. East",19931,122828,102832,19997,16.3,0.779,0.102
"NH","N. East",19932,122180,103512,18668,15.3,0.775,0.095
"NH","N. East",19933,121771,104038,17733,14.6,0.772,0.09
"NH","N. East",19934,121512,104483,17029,14,0.77,0.087
"NH","N. East",19941,121297,105087,16211,13.4,0.769,0.083
"NH","N. East",19942,121013,105788,15225,12.6,0.767,0.078
"NH","N. East",19943,120732,106689,14043,11.6,0.765,0.072
"NH","N. East",19944,120510,107892,12618,10.5,0.764,0.065
"NH","N. East",19951,120378,109361,11017,9.2,0.763,0.057
"NH","N. East",19952,120431,110997,9434,7.8,0.764,0.049
"NH","N. East",19953,120583,112601,7983,6.6,0.765,0.041
"NH","N. East",19954,120795,113957,6838,5.7,0.766,0.035
"NH","N. East",19961,121090,114847,6243,5.2,0.768,0.032
"NH","N. East",19962,121499,115424,6075,5,0.77,0.031
"NH","N. East",19963,122033,115932,6102,5,0.774,0.032
"NH","N. East",19964,122666,116532,6133,5,0.778,0.033
"NH","N. East",19971,123498,117323,6175,5,0.783,0.035
"NH","N. East",19972,124530,118303,6226,5,0.79,0.038
"NH","N. East",19973,125778,119489,6289,5,0.797,0.043
